HolderAddress,Balance
0xfc61f3f78009db24f5e7dae311835077914d0a75,7302.957103
0xf430bd5fdf7f2ba76cd12dcad22daa317502102e,7109.12345
0xe0374a65cfb63908064c6c280507bf94c885f2f5,1277112.163
0x8afba46b4ebc010f1d4093e8f60bbead2670df74,5155.358037
0x9518d9fe54413483e10e6379e3114433635fd004,0.003782779
0x214e4cd7bddac8db1a9121e9b6ec26fd76a1e8e6,229288.3543
0x475c259e32b9d4d14f2f8e1a72e34b45a7645657,105525.682
0xa5a5e43af0879ce86173fdb47dc595392f05a5e7,106.3384099
0xa6924a6c4f88b7ee5a715c1f7f7e2f66db699b85,5452.016076
0x18103249b03270391d2e38ac3f66a3ece964ccbb,45.50005344
0xbfbe4d3de358b7c190dcb9cd1954284f484fcf6e,35211.84672
0xe99d5be73835c3bffea5c0909f296b5c21dcbc37,0.005180504
0x9d75563bb1acfaae5d13e0281040d41839bb84fe,1648.359574
0xf7e1f615c6b2743f84831dc2a2b1f41f8c46d2e6,3362.427064
0xfe07ec8a3f31f3c21ffa0de8965d301932d6c536,204795.7155
0x6884b501d494f05404c9272779b18a243d7951d8,3737.925276
0x31f53f9d60f055dda80f320e852e539d8e3808c1,3461.921785
0xbd24c1c9b3b66ee3f899e1314fb37e74dd64b5ab,48002.81564
0x6391910247eed240658f0e3e4397bc6a19cb24ec,154300.7958
0x28a74adf3136b41c2906c0ff3d042ae294f7c726,1987.371673
0x6cf38f1f2dd42d33caed37ced368fafa76a09efb,4640.472598
0x0dafd8c780837c964966b03bf333b2fd046ce73d,9995.002945
0xd07a78d05aab24876a6d45a5f963b47ff57c0c7d,0.083580333
0x2d7aee94840b27317ae187b1d507daef97b655bb,99252.34995
0x617a9e3ab3bf0997907748cd84f022cb391dba22,854.3557837
0x172ef299ee08a65380c9935c1e6d99bd4433e62e,6006.966927
0x50cfa938ab28042a701fb50e835dd16437d112eb,3243.494018
0xd9d42e759ce40a775541993440aca7d98ef93d84,1973572.899
0x7e145f8ab39ae373c4d21d7929c639407acfa706,2093004.517
0x0a4c01954d9f494066d9412498aa087929df09d0,703.4172991
0xeb09a0d0fc37e1e7f4df4dcde0e47b2e71873c0a,220.630174
0xe762570c3041194443289d918f16fe4263e2ee45,116.3778198
0xcf852b9993c88acc9994587df10fca96d2e88557,1336.498328
0x2fa453a198cd826956b190cbe820d74cb4ca051e,0.236465888
0x459e0e3031a9502eb8fd22cb64fd7918f6b53a73,4660.154935
0x08d9c29bd847f4a89ec14329d83e4183478264e7,15436.74323
0xf690078db0eab1d332fa5dfd56517d6e7dd225b9,0.119200671
0xd4ba051193d02e336e2e20e132e9e47dca0139b5,0.054424155
0x82523a471345b22f2c8bdadcf6d220d9202efcef,1093586.645
0xa4318cd1c9dc930b497dedef880b626e8c022474,22515.60254
0xfaeb920b6104cb29d014585b610899ea93c4e97c,315449.8965
0x9b23eda141a5e26624e63604ec6ebff38fb602a9,1285283.797
0xc5ad848fa95a259e774750cfb025950892ca5c1b,1670.231742
0xb51bb9502d18d1a6a8db16d26c86fe11a2e0f04b,212449.4954
0x1424df4c72c3e4bd9d987016d8fc85606685f2d3,2932.036888
0x57d363f4b335a682913934e327f6f5fd53af6c39,56322.93864
0x3e13e273ec7c71f6260261b12cc3e190a28af4fd,59495.64783
0x21d20e0f78bb0aff3805e617a93a06238b035409,45500.01109
0xfc007c487315ccb201b4a51b605adec189049658,0.000691056
0xb8e01939b816a82296d3b09c9f26da04cf38b665,5.80E-08
0x3bb789ee9691e901280be6b6dbd43ed2008e7ee1,954792.4356
0xf22902883d1733fbec17194d75bd822e26eedb9e,1.951543005
0x6835b22e40fc3864bfbf40f6bef2642c5f8ae9c3,41951.93534
0x3ed339bc2026748257ead85d26ada356de133324,162659.9344
0xb83ae1a1f950c3810d988403a38262ef3005ce83,9.717564648
0x88c243465cbf35a52eae89a808f295384b02c44a,5460.002629
0xac5e22cf2fe45c70bb3cf1040b51c0d4fdbcef22,8.288045597
0x8f91419c65591f957c740f01edbb729518dbaabc,266475.8084
0xb4211971660ca56677536bb5681a85bcfb78039e,255677.0245
0x298a96d2e5e332f656312546c2260ffdfb3a8a63,0.000940922
0x2ddfe3bfdb45ce4bf35c4a52718112bd73bcbcd3,230370.1319
0xb166df554dac1c7fb23cdef4bc46a3b4357df6a7,336245.1155
0x6f1ee665bed1a22aac42b4349de317a6790fa4ba,236063.3634
0xd218b49d86ee076c62741f16aec4fa3bcaf9deb4,142908.3956
0x401d556e46a053192452daa9971b39704d61f9e5,309359.8868
0xabe77df18d3b00d598a5a71e98fce69313e6555e,422650.8594
0xbd580a6642929079d2a4871ed39643db2eb5e531,52188.88082
0xbda15a98d2a1ad9c8ce75ab25fba6cabd16be537,215064.7805
0xa80560c19210f230e0f93a8e596e91822aa119a3,212654.2296
0x7e28b744226cb90fc326a920ed3ba608a6f5247a,919318.4881
0x6a897c424c803c253eab876a080901e4bbf81a2f,1473646.383
0x45f6812c37a230d5104de7b534332f4ebbe74e22,2257822.319
0xd5e2a6728ef7fbbc8cf006fcdf8408e2c8d85220,115951.3763
0xcf6b8c65ab6361ee3c97a087180ba7be73afb540,218862.0886
0x7b4514d49cbf8ff2a06b1392e69dc97c2ec29e18,9329.088595
0xfdc244d7cb91b57555665e08d3533db24a238371,63539.08128
0xf96725e9aff6e9885193c9f4f2bb0a04958f1631,229629.2856
0x9536cf0646f9141266e4fcdeb23c836a466bd5dd,12337.27153
0x74091a7a314d190c2af1bb21d0c95aa1e5989e31,54600.00304
0x2820ce76ee51bbf94542dd27e06f0354d67a34d5,3408781.197
0xcc4efca5904a8c2a7ff3f4e5b70a4449dd8a20ad,0.714428957
0x49a55d87d066dd3c93bd934adf29a5f9baa4ea46,215178.0105
0xe534a8df06d7da4345bb5cf3a42885606a89582c,55037.18402
0xd95b12a246cd11a98a402a0b16c6495a88936839,210874.2701
0x0282fd47ab781a7afcc1e6c56a3d290f1d13df80,29252.00455
0x1052ee7d479c661a3fbbc5973ade6fed6ad74519,0.184642075
0x9f52ff79178c6c0958a7d8fe90804d1c6622443f,216218.9531
0xe4128a0117cc90969719449fa17ffd710d496e04,216540.7446
0x6303699e88ac0f043a7d7d5dbb8e7ed824417326,0.256346684
0xa54bf0f965f121bc21ffcb9896e57f3d0ddfcd1c,202126.5772
0x81deb40df486baaa77f183ae5b9e8e83114d50c4,89845.03449
0x3e7833261be5fd5b310087c0909b7a5322d400c1,787623.6542
0xb5a3a70f22d2ba0fe4c67f70afa5bdc4eb10e178,111876.6961
0x542bcb1a59a3ed4aa0bb56e9fa42fe8cfb8d0610,193288.2605
0xbcaf0a9939ae894281f687f4c4c1bfc967432387,1943797.379
0x3bf79f6122d6ca222a944ce722abbb3a19c78592,1188652.068
0xd0352d1356a26a8a2d717388f731bf74d917bada,10033162.67
0x9e3a9c607f8f4ee3e2ad2cac73b750a999693c89,110382.301
0x10bf8b2b2b11de81090537e0e8d0962f93748cf1,48638.02384
0x4907b080d620837c074fd0a1cf0a7f8f553b3c8d,120230.1248
0x7e84cb46f371e89d9ca06261d143e0bce75db34e,1020372.191
0x20de19fea264da9ca85f661712047c0c543d4b7c,9340.523252
0x52ccdb28a857c835722bb6b3b058fd80988eab30,286369.7938
0x74cd22ffdc68c89a716c55708a955c892d3e4af7,61190.32602
0x5456a4224974b69e7fb3819743b95a7ff584770f,111898.5981
0xbc791474bb6fcb6ff1e27a1c0fdb555b9de62cb9,1210654.081
0x3a07d64621af27af8b64ada2a2dabb04c8f59ede,34388.90337
0x9a8219d057d3215b058dd05b3ba2c054d35d523d,950262.1429
0x5a200c3e3aa3ac5187c0ff7695f3be48396ff1dd,202276.9134
0x2fd8c1896201315f7fdbc4c075a01f2b92b12d11,3638790.028
0x795458fac683604ef609b23936e9ae18e5814c37,172605.345
0x015507089eeadb83fd1737368bcdf8934a81aab5,207041.4909
0xc698990da526c2b2d507302905ce12ceb73f68c7,2256187.796
0x5746e579c92494dd5e831f59e7becc426c6f8431,11.93533241
0x13591af51fb9828e54fcfc051c62926558ace34e,1343640.141
0xf248045a2f083e00d0ce616d32a5701fb5ee9ed9,1799156.686
0x0eedca45b588fa28a886d4b14463d054e8c9c6eb,29060.70649
0x3f27f06d366513ec7629c5eaa4ca59dbe449ebf9,2437837.944
0x2c10ae16bc37e91b61940f8efc36be4b47749a14,36088.16437
0xbc60b5a06ffd9cccc57985df76d6288840132628,34406.57474
0x137418bb034ebd1547305c5877c22dda0e0cadd3,92203.50911
0xfe8e2c469bf3f8fcf72b0d3bffc30e329c3c4cde,986735
0x7e2ed72bfde29a7b5b38a652e5d38aea6aa1a56b,13726.62219
0x2fdb0ead8e2ae83f8661c972c7d62d00ae180efe,161885.7318
0x6b5c1053a474a58a6e851fe10a0b7a8de189a96c,266220.5791
0x2142edb30b62a2b2a359bee5297c2d790c6a13af,2195.953465
0xac250f6e8afeebeb15790652c997ba866ec6a226,117004.9442
0x9be97c0bb855e42fb1f4f18c103938a01c2ad2a1,2.22E-05
0x5b482925d15047295c2426c5075bc29c456f271d,7446.609476
0xe23e45ea86af4b1ba032f1113ffdb939455346e4,11.25730678
0x3fb989d7c2c9edd2255dd90cc247241bbb7cdf24,420222.1701
0x9085e8713cd562333a3b6950cd6bcf37c28da6ed,320463.5265
0x89229cd40483fd7cd50cb452c5e13e9d0c13a150,273551.1688
0x43eafcde157bb4824a7392073852768105a71d0e,0.266084494
0xe4534dea4316896ee5c61f774ceeea39a84792c8,556304.6336
0x4a542002764fe80e8d1fe1016d0307e915b8fcd6,505498.573
0x5c8d841f2d677664fab88d99b01b069734d6bfd9,5544245.866
0x04244adbf19450246b62c207f703181f338a84ed,435100.836
0xe429de098b8daac06df5a14cd2d6d343caa4b532,4765.094637
0x6066475bdb08010bb978d707ec1f42b104b4dd58,0.000557121
0x41dbc8128a6cb4fb8742111d4f612e150f25083f,290334.1503
0x939dcde59e0e250dce6d1dacfa8a983a3eeed376,0.42450236
0x9dbab4ca01f1a2c8001c37d4733d3e2d5d82d18d,730173.8994
0xe392e3a357c998b9e86022a82ed8768c3d0edb0e,16.80713356
0xeca213535e33a0918a67ad3aab2309cc5a2db9c2,2.208559264
0x76fe2dd86f3de69dc777733db1b0bb0872de0740,0.029867444
0x6073c2f981ec7a162e12b1b02e4e431c6149086e,2120208.159
0x819fc8d610488807f923db7e4487145af6e4c806,460250.0626
0xc98adec33c7accc78312f1c838835161cd732a26,472449.0979
0x442651a18fa1c65dbf89c369de0c5cbda6d6169f,1642378.755
0x723cc5688bbf0774a7f87a96107d402d5693dcc3,0.030124466
0xed57b599e055d08e7604860296168577ad9d8644,4966113.272
0x60564699a1654a20dba9f600536df9173af50312,118381.2784
0xa6ba6fecae590aef5edbb451e40b4f20fc7f9e4c,7.521910039
0xdf2ced372382d30c0fca34f4c7c59e7469931a63,2481.136166
0xf0c8a5996ea30d9bd1ff7c77083926ebfb09edc1,2.122108428
0x458a77d773ac8690e6bc9a0af241ccd71974ecdd,4179.093394
0xab4db32402331ae41b1462bb8100729fb5c755f4,29871.75599
0xbcd2406178105418d5ce1c7f0c0843176ce02bd1,508254.4373
0xf51cc1946e0234f3002801eff1b6cf06b65772a1,0.226880993
0x7e3ca6d75bc446e52762e47a296c0f5dcbd71b62,3159425.128
0x762b98157d48c075e586f5afd07498ae8c32200f,1792590.075
0x451923019b60183bd26fcac27126c918241b6e86,11512.11788
0x3b8f45ea06d05a5f6fece27c7184ca7f6e491590,11308.9584
0xee06e18a6583e0d0f059ac304a9d9bc3b0fb0bf8,8847.933923
0x3dc8b7268d720eba090a15f4b904b19c22bc8e32,0.30106629
0x6ccfc965b6bb8af574614081d4792ac426364a05,332203.4736
0x180fc63c155f22be7e258066a2b34fe5bed84eac,236932.2092
0xc8e1cd7cb4927e7b0c6b3bd041cfbf1b2c7f4697,200554.6978
0x79dbc9d002e52aa467a4a300748b52aa39f0e6ec,949392.8488
0x67e11deac59c7a835efdd271378bd156def406c3,258903.7381
0xe8bea9f102549940516bc182dd75427d5a3e7169,458921.2591
0x19cf98ee25fa8eb9767f2755f66d390ab96562da,1080112.824
0x26b83b41a9cfe3ddc08d1b97622fe0fac1b3c3a4,22407.74263
0x7b0e3018cbd39655411c1991fd8ed19fb6937a93,14.27547515
0x1c55003f95c72207f3c37c3e749eb00491533022,812000.6648
0x936b1543cd3920caa0874b13671688231fe3220a,245700.1189
0x9fab14b2b1414e8b3f324594039f5806bc746e36,239119.7622
0x4e7c5f601d9572f0177cb0cb61d2954da081c9bb,589255.7567
0xcd43f99549e6a3b880aefc36892f14a91ae35131,1997.426731
0xce1b71630da8ebc388f48cf30ce793a276d8c4c9,110818.5989
0x3551c4d146249e64cccb29a9c0af939497cdcbac,237521.9868
0xff4c3ebb34d72ae16a069da796da9e50a36b9269,26618.36176
0x0e16ca38caa1cf50e282123581d77a63bfcdc88f,240812.8859
0xd1edd413080c4f9588bfa4c1500cfa9de3b15ce0,134195.4056
0x7dfb9a7c2a39ed88596d90fd66fbe853c2367bab,0.113563917
0xb2dfc5ee16668bb6e4241878c06e5bf7ac9fb8de,4424.875505
0x13b6075c45f3482355596655da838a9b9b71afeb,305577.2177
0xe18f1320f258f935fc8d82d42ba0a62807262443,11064.25131
0x7f4b1bb5367415303877640bd7c2aaf8b63ef955,5534.021677
0x64cf9cda894cbf554418d1b3a0d678cdea52fefc,721282.2166
0x714b0a3ab085cc2f25ceba84428ad823fe0dbcec,120795.2838
0xb7fd6c450be24982e953c30acff714d88eb19a68,2365797.682
0xb4e7a9080d5605ecf9213777955bacd5e36c7295,50497.67504
0x581dbaabbb3a43949a0324089a53b14a52c8e050,1213.257502
0x342986cbaf659fe392f76755e359eb1895358ea6,38220.00149
0x9dd0661b5c9529daa92eb453357b2f892443df5a,11046.24292
0x0764705d00c5322d0eb31e28f3f9aecd6db75a04,1236751.293
0x5ad871eb60a86a22671cd6d3c1351ae05768a185,516999.3058
0x913459824b667baca35584450535be4b7d9675ed,0.005895607
0x60d4bae82cb6926fd0fc9760432d1cded286fe4b,518878.8548
0x7d513943d6bdfc581bbf05e2d759661e03db0c2d,1383.709953
0xda3c28ed6fb2ac3dfe258245427eefde07fa77db,12778.24978
0xcc2145718a182e93716dd1bd880492eb24580b34,859101.0068
0x6f8d97cefa6cbaf062afb97b345b41e52eeff307,1001.10059
0x791e6a5f9005733e1214517596d042dd091e68e9,192.8066849
0x386f05031c04f7f784f753d3d88ad4f1845f3290,9807.039554
0xb0fef5cbb57680193eda58e15e31f8292089cf8a,19516.67343
0x250d83236218477f1d1c53d237fb8a294e2d8273,35627.73155
0x092ceeceabd89003c1b98de71baa64c0a68abae2,2100898.126
0xe8042a96ce095ca0c481e4a0698c787044172f7f,23018.67484
0x7e8d66c3f960b89914fc8eb84a34587eab703bc4,37244.22177
0xce8c37e0f494cdcf817ddafb323b6f2e17a01738,23640.89376
0x8957ef69ad1622916433a4cfa2a15a6e5152b124,0.323599779
0x7c251cd5dd5374e8d7e4700687d26d15116cb6de,285457.6991
0x78a5e1a55f6bf44af231610a6de352f1c2d9f58b,551954.142
0x5bec676e5c3c867adfdbce7a0ffbee59e76f67e9,43913.50173
0x649ff990d2b1b6084c08ae6a20b62682fa1d6357,1217044.965
0x1e9e4673e9a53af250edb36cff7e259c0b565733,8353.315073
0xf38bb45affa5af2b70c9cdf0b2bb347a3f3cfd23,278.9538515
0x096962cd0e272dd62c0a91a324b7cd0657e16e21,121599.7627
0xd888c494ea5a35fa4e8767ba2d459c943dbb95cb,1707708.493
0xf9cf73e3daf769b3590d9b82a2c3317317fad06d,406752.7911
0x0708c0daf9787daadb6e021bb86f17861525919b,602752.3844
0x30d82ee5e27978c7f96484ebc616e7cbec1312c7,490055.3529
0x24f51d10ef96e5eaf27eaf0ca3042a44be613235,212711.4517
0x17c69d3ce904bad5927824c97da779e9fd7da020,548276.0749
0x0119f4a98d334a7adf22d8931547c6b475d4fee0,0.063276277
0xc7384fbb1a0cfd9931daaeba81084b621c22cdac,3.696544711
0x60e2d7f1a7d630fe26da23fda9741be49fe85771,235319.8984
0xcdae7d60b3cd91213b040e2e2c52ded74b5fea76,0.027645891
0x341da2fb70f09511bc9284208b16d7a62f965530,336201.4828
0xee0267780be9e1b00f3c810e422ef5731674a2a2,226580.5098
0x7900030ffcde665b5da0d156f153a602676eef2b,1277642.293
0x382713d72700363e12cd4f13c93f684b60b7737c,227794.2048
0x5263d97de0da4fd003909cd58c1127d5bfb0f60e,0.027701648
0x44cdd48e253330a8493492f9848957a8294b25d1,520657.5452
0x556ff59ba48b6aabedabedbddfb0b07d65009b08,7.025666779
0xbc3a2e1897174e743a67e35709c542a420d9ccf6,433467.394
0xae7a340fd29b6422fe4b546e2cb25a015826bd30,108750.2586
0xab68992ee2d33c819f9523520fd34a813bdcec82,339681.4884
0xa752742636fb41e259e56e5f16278e8bd39104d0,15334253.51
0x1beeb64d7b96479eaa1b02f5e225b57aa96680b6,370511.0489
0x3c9b15a31f5c40f665af3cf835d0b7a3283acd2a,99313.39619
0x0cbdd236b98ba7019b6e783e962d10481bda2a2f,0.005273145
0x564c7625a68234116518039993d44203dfe49ca6,0.91
0x6094c3efb5c9e11202c21bbb2c250bd98b6a889d,49.31644669
0x7e279f306ba65e3fce84395f3e25b1382c3f9237,5738.719632
0x96e77684fbabf97d2e7d10175d6959589be4421f,215781.5314
0x562c2e2456d4a03f56e44545c7faf53ad2d1d9a4,17048.87831
0x4faacde3ca23d5a621210cadb5102a41f0006422,4072020.438
0xcbebc0d797506666023d5397f6b00d059657a074,0.589552956
0x39eab5286b49aec99a02094d1f22652ed89768a3,228533860.4
0x41415002d1075d5885673b5bb04a53cb7bec8796,2395.227752
0x94ae2328c5cdbafa37cb0ecdc3131b679924f6f3,5669403.502
0xf004a0a8238fba43e8ecf324956315e0685f4335,488974.2673
0x6c889efc1488e96c34c9fbb78acdfd476804ba5b,9100.000085
0xdfe0c337d6bb25be1bf5c5e86e61da2fe437e247,5865.649316
0x27c29909080c7eb4f913518ae4fed749d59164c0,530703.3509
0xe74cde292946021f50e18afea411ab359f6ad0ea,3107984.223
0x9362f1c717777101cb32998cc3da156e80088f59,1868886.148
0xf0cac821a830d1bb75d4026b9703a847fa396829,4958427.573
0xf44e07f4cc8142a7266f12c831e8503241c0a8ac,94048.15217
0x1c690655441bb91b61a569ecbba35d020c048122,123666.2992
0xae995e0ce896ed6d1cf9279a4c3a912783028d19,236600.0573
0x997cade3804b49adb3e56dbba1e2bdf497f0576b,1.733310426
0x4722d3fc57415c2172ecf69caca9a01adf0c0e9f,7.842391947
0xfcc20c9c554358ff159eb7692c35f1612152d296,43512.06844
0xefd6549e01bad5a2a5b5b41350deba5f36601a69,245700.0618
0xae695c3f6854fdea53af5de2c44959f294ad5d54,10920.00012
0x04f09ced8c9e01eb7268cdd1eb373e07f6f3009f,236600.0727
0x6e0e7d3a00da70d8c1c3dbdcdba18e0d4243b0ba,62350.97258
0x395c737546fedae8f3e6579f4b627924d89abc06,1060.659585
0xfed62a80d3b59e534af78c41ef17e9997ab1cbf6,1271612.219
0xe0c20f6e0f3cb12195f86a18eab44c75c5b8f3d5,2119.221974
0x21c09494a81d8f1f4f41ca2c04c926ac99dfd31a,31737.14105
0xf7f4b9954230c443e865a1753c98451f88cff1df,22160.07315
0x0e16a2b1a2d78715e88a28c681e82358e5f9101a,22159.56199
0xb955802ba67e27a0dc9124122b199d9216e4d747,179882.0121
0x5d95ce35af3805a31abbc3a2b90d608592b09c51,22152.55107
0xd389908ff14cd7cc09b247361e8b4fc85e3a9ccc,22152.03536
0x2df0d5311bb017facebbf957e4c2271f1832c66e,21997.97111
0xae3d8b3787a357a92e8aed989ebc7cc612547b2a,11921039.9
0x78733f4fe4023d05ccc7ee6a92140c36e3bbcd84,417831.5081
0xb32ab7c94c34ef49430301b71f23b75b237b149f,104589.7356
0x9a1b9cb0674aed4a5d75ee154fa86016617aad1b,1194.117023
0xb9dd69c2db1a1f120e14d35165a51cb375ec9533,1587985.793
0x7d84d02b15c9dce58fe2c7aec85514c0efcae02f,0.940552821
0xf3fab8b80a59524c9084c6f44dd803a3dd147a9e,12968.69096
0xbef120db0bc3ddd7899df1b2f1e445e3befaa45d,104855.8347
0x2e43191134c99e4189b6a343cc27ca7b77cffc0a,64569.05528
0xa249ecc6791f1303b60123071eeb99b10219fc20,4.679888972
0x4da6605910d0bd8d7deeeafefbedbb16bb317a41,4863562.835
0x50a779009764be488719773cf6ffcdb6de51a82c,22370.53768
0x204b25089bd252d2740a1ce75c0fd596e0cfe123,422671.983
0x666f25212b21b1ecc9ef0e55f219347b8d61d4f9,713012.5702
0x51405a722f7a5b398da41dccc1dc627c9e05b705,12012.05404
0xebe148742a0c576f920a4991029d23bd9abbf678,48531.44784
0xaf6bec98572a32fb2275ce3427f9e027df32e516,123184.83
0x24f763f5afde312e2f2e9f5861bda5daa718a86d,282791.9707
0x7018385d0c8fba8f91a35f9d7ef7d0efe508c71f,101594.3829
0x70dcba34b53cc8325dfa6852ebd966fc2a34ce58,630554.9722
0x589b7fdbe7c97f87e3aa1e32f8a18dce996bbcba,1992885.29
0x0c37090292c7e1b844b3f1e8a41df5006e13e769,5072.163332
0x5555ed09583b0a32816677bc1fc8d3bae5a544d7,30432.41406
0x8a1b307accae20d5ae3c0a589ccaa4993e7ec84d,458973.499
0x9cec7a0ca4b91ffecbfb2737aec426966dcb0d7b,60807.18944
0xb0bcccfcb96270e3cb68cf6c84a0b5b98c66cbfd,107715.6425
0x4dda10f915f967a20f692d74baf9c747c5c4dcb8,5411127.396
0xe9613ff3168147fecb20d1b24ab49a8ed24a5e55,189940.2082
0x476658957f556c0f1dee4d948a592a56f4bb69ca,131505.2281
0x5f30eb216f59a820c6c48750a5e27624407da68d,2354023.167
0xc3b322bfa312e99f87ece1ec9bc9b5f4ded9e2e6,1936.985255
0xb866bb276800b3a32282e78ecc0747e0fd57bb47,351341.946
0x1b2af3f62bf6d58988e1f25f31312b19efb03d05,0.058094269
0xb2c909b74a10f7addbd2add3bd420f820df4abf7,301047.4099
0x1c0a02351a648262b8273d3e04c39e6b05b3c8a8,387206.0635
0x720f9eba834a614dbf9237186f33935d04b68e50,19156.81805
0x1cbf81eace9b9f6efb9a55b5de703a8e3a08a209,910000.8477
0x7e50bf4f8ce5006e93e03dac35bb8c6683994c5d,172991.9394
0xf700f38adddc240bf467d394e80f9c85b4f2997f,59396.6572
0xaf2171e4c109331024eab78c842928b22b888f33,1400684.228
0x90ffed72d1fac8c496c7ad58f2c97496a090ae95,285333.5557
0x2db0e7a29d6887c15ccfc40da6ab84aa346cb5fb,2534542.933
0x8addab213681cc669be33ea1dbc92591f3ce2331,27646076.84
0xe513c50c77db5a024ccf633fed7d2f7f6ac12be2,253777.2255
0xbb531e630528ed0ed84bcc2b4bc6eea1bf429efd,296428.9961
0x7de8073095a78b0ca604bb8c9079825856c53c6c,68471.43155
0xa5a9ed1d03a3818aee7ea1f39016459f0b601ad5,188208.156
0xb49277be3ed51f5749986b48025d93acc60a1c7b,967340.7476
0xd301982ba8490b2748b37244517ae005c18dccea,6.237897181
0xbc7470213d4cddec12b118a818c17704093a9bd6,1017794.213
0xeb0d3b4a03ce89818a54b2c16a0512f44dee4fa3,0.08723063
0xcd879860c9fb3a9ebd603767e942d2feb9c0d65b,595410.5756
0x0916f67c29e525c295d1c2dfe474f4d45487d132,566059.7804
0x8a392d9c3a311eabf304cb6e6225e6037c960e54,100000.0101
0xcda24dfb84b6c8031c0e4b56227ecf69a60b89b2,187214.7528
0x463fbd0add1def0ff5463cdf68bbf20269ccbae1,119.2769005
0xe2ee2b2f6d8d1f90e28932a7887dcbccfdba60bc,1035425.131
0x4eb0942e355ff7b561d80926c214d66c4f499198,10.60320457
0xf2d38f33bea8487aa9ad98844f09f614b8c4c801,830552.8979
0x5a4c15e8dfa5bfd2bcac7635d44b16876cc1de33,0.01203014
0x8e06d36d67138cefe847eee3e363a8d726f25eaa,9.00E-08
0x1874d7caa8b00c1125f9db0bfd434a27a6845bca,284407.0838
0x3675643a6cceb6a561a714c771f2d405b5de9c35,28210.0306
0x86277a4e48c522c2943e5f3d5a14a32a2368432f,100160.21
0x05e22be7fffdab748a49ff64412025bc5af3dc7c,3410234.584
0xbb618ff94d5860ac0a0514f4f09b2931fc5ce3dc,99034.24943
0x448076aae987f4223909b848d480a0ad7f8fe20e,1322075.894
0x7c2c11a70d13338a2f28aee1aeddef1d9b5031c5,9100.006554
0xffb7f3b15a784348695a7253d6521c86bcbe1dc7,695206.3494
0x55f6089b1c85b2c3e08808bb2f590d4eea862149,24008.40711
0xbc4ac25693fabbda859e809c14762e3d0d1c7102,370425.9369
0xff35fba01834d8661e171b282b57d3640e8e2aec,22275.69849
0x00573425960703a65e8b46dbc6ccb576fe4c4be3,397386.5213
0xac2efe366e43d75243a0d81300f7ba9ee6f93cb4,0.362970766
0x8112fa6906bce197fc5b36fe0d12a969fd459119,18052.64497
0x1b62efcb527657cf38fb3182861876c5fa218f83,356476.5806
0xecf837d8911c915fc75af56df0bb319409c9c4f0,23369.37718
0xd1e5d64a0ed55e18bcb984bbb829ab4733da3f2a,531098.8607
0x54eaef8ac5c6ea1437cce9c2ad52ed395fc290ad,173677.0028
0xb838372a5d2c7687cc9d3e77acadf10e5dec4028,22591.40822
0x51c8400d51a3646d2926f691117a16f333591a86,81900.12302
0xd3b170904ecbdcce780d08050b5af3bd2d0dfff8,0.027436546
0x8697d712b51567826c9b6fb9cc203f0f339bad5f,417024.7801
0x81d0dcd1c0512bd8be84bbc17e285e8cfafda203,1.184183298
0xf069d34757ed7023df598eb50ca4eadf802f6e69,662682.0599
0x7e60c72f87f69d0eb80a25d79e2b65cdb789328d,1.67908622
0xb36d8a8df37bdce391eddf1bc47925f237f5ec29,384315.0793
0x98f6e78ecc40ceb9c348cec5d410fe538555f167,47895.20915
0x9500c987fb4b9a69903f21a44338c77221a03e37,224169.0324
0x0572ba0c3f4d8613cbe3bdd7548e637e3d6cdb77,1914018.482
0xe1d940fe4aad31de6574661f1935d5a39dac1118,25477.51299
0xd3df3177c86ad393d789e043ebe18c013b250eee,660606.7575
0xdf57b4b40f161fa37aa4654c7b8d453f6405cfc9,84190.42924
0x9ba8c24bfaa43bbdda83b609ac889484d366d465,2.47E-07
0xd589970b65d3831dad0df5b5e4c43ec13427ca55,22750.0069
0xd642edcf5fd85dc9222e2bab11bd9f68cdcc16f1,329917.4416
0x063cc300fee93c68e4c8607be6ff93ec98ad52a6,1570.274963
0xa9f58801e600c4be1389e1ca15e3cddb659b52ee,4.88747738
0xf0cc622d2428252c0995ceffd7b9d26239c94cac,90.34162916
0xf7d1bdf6c9b8bb4d3c991b6651bc1a28b30ba5f6,640172.2088
0x7fe0b5cc79cb34865b85d7938fe13a7cf900b424,63958.19672
0x4f7256afeb7df57cf07adf29e0582f3c00aabb80,3102.112695
0x8b24c584a343d918e7bc20a493a52e1102cbc54f,0.079563135
0x8bfa6becd4ee853f5946e7bec8ead44eb555276a,415137.2514
0x4f8f0ff42ce5e92a3833938614362377afc3a24b,890857.1019
0x79a2c45f415e8d6a02767392f8eee2eaf06aa3b2,208952.2467
0x05643faef88e49912c3a4cf9c57d3328c7b9ca27,9.130705939
0x0aeeb67023d0dac3d2143b0f49e601f41d880cb2,671400.4496
0x3b0f0a16e9bd437d79a9f6dee981de0e55b3cd84,758980.7137
0x86dff2af6cb350456ba3b79fa1c8e14f8b89fd1c,0.94077734
0xe67e17b083ff79b11f57ebca242ba7157302b57b,51968.8683
0x1fe462eb18b1a70a6cb5c4480ccc7faddae6a016,0.290996073
0xa79df6195e64c33bdfaf03a7aa74aa83c018dc54,208951.2482
0xfa6f1f0d5602bbb74e5d408005d3d053b5419f8c,6.954856743
